id,split,valence,arousal,dominance,text,clean_text,sentiment_score,sentiment_label,EMI,Manipulation_Level
hotel-california_21751_21762,train,3.14,2.86,3.0,She nodded.,nodded,0.0,Neutral,0.2,Non-Manipulative
hotel-california_21763_21817,train,3.0,3.0,3.25,"“The ship I was on, I guess that's what happened, too.",ship guess happened,0.0,Neutral,0.2,Non-Manipulative
hotel-california_21763_21880,train,2.8,3.3,2.7,"“The ship I was on, I guess that's what happened, too. Some vital part broke, and... well, boom. It was all so fast.”",ship guess happened vital part broke well boom fast,0.128,Positive,0.2768,Non-Manipulative
hotel-california_21818_21847,train,2.3,3.3,2.5,"Some vital part broke, and...",vital part broke,-0.1531,Negative,0.29186,Non-Manipulative
hotel-california_21848_21859,train,2.9,3.0,3.2,"well, boom.",well boom,0.2732,Positive,0.36392,Moderately Manipulative
hotel-california_21860_21880,train,3.0,3.37,2.75,It was all so fast.”,fast,0.0,Neutral,0.2,Non-Manipulative
hotel-california_21881_22026,test,3.0,2.9,3.2,"She took a sip of her drink, plain water because, she had explained earlier, she had never liked the taste of alcohol, then fixed her gaze on me.",took sip drink plain water explained earlier never liked taste alcohol fixed gaze,-0.3252,Negative,0.39512,Moderately Manipulative
hotel-california_22027_22056,train,3.11,3.0,3.44,"“I'm going to figure it out,”",going figure,0.0,Neutral,0.2,Non-Manipulative
hotel-california_22027_22066,dev,3.1,2.9,3.3,"“I'm going to figure it out,” she said.",going figure said,0.0,Neutral,0.2,Non-Manipulative
hotel-california_22067_22097,train,2.9,3.0,3.0,“How and why this ship exists.,ship exists,0.0,Neutral,0.2,Non-Manipulative
hotel-california_22067_22153,train,3.0,3.1,3.4,"“How and why this ship exists. I'll figure it out, then I'm going to find a way home.”",ship exists figure going find way home,0.0,Neutral,0.2,Non-Manipulative
hotel-california_22098_22153,test,2.86,2.86,3.14,"I'll figure it out, then I'm going to find a way home.”",figure going find way home,0.0,Neutral,0.2,Non-Manipulative
hotel-california_22155_22199,train,2.1,3.4,2.6,"I paced my room that night, unable to sleep.",paced room night unable sleep,0.0,Neutral,0.2,Non-Manipulative
hotel-california_22200_22258,test,3.0,3.0,2.86,"The more I thought about it, the less sense the ship made.",thought less sense ship made,0.0,Neutral,0.2,Non-Manipulative
hotel-california_2222_2259,train,2.82,2.82,3.09,"Next to those, nothing else mattered.",next nothing else mattered,0.0,Neutral,0.2,Non-Manipulative
hotel-california_22259_22324,train,2.7,3.0,2.7,"Worse, Adrienne had made this clear to me with a single question.",worse adrienne made clear single question,-0.128,Negative,0.2768,Non-Manipulative
hotel-california_22325_22387,test,3.0,3.0,3.0,"I had spent weeks asking nothing, contentedly getting nowhere.",spent weeks asking nothing contentedly getting nowhere,-0.3412,Negative,0.4047200000000001,Moderately Manipulative
hotel-california_22389_22419,train,2.0,3.67,2.22,Fact: Adrienne intimidated me.,fact adrienne intimidated,-0.4404,Negative,0.46424000000000004,Moderately Manipulative
hotel-california_22421_22463,train,2.9,2.7,2.8,Fact: It's too easy to fall into patterns.,fact easy fall patterns,0.4404,Positive,0.46424000000000004,Moderately Manipulative
hotel-california_22465_22497,train,3.14,3.0,3.29,I resolved to break the pattern.,resolved break pattern,0.1779,Positive,0.30674,Moderately Manipulative
hotel-california_22499_22602,train,3.3,3.3,3.1,"Another evening, another chandeliered room, another swirl of conversations and dances and hor d'oevres.",another evening another chandeliered room another swirl conversations dances hor,0.0,Neutral,0.2,Non-Manipulative
hotel-california_22603_22672,test,2.71,2.86,3.14,"Another circle of chairs and couches, another uncomfortable question.",another circle chairs couches another uncomfortable question,-0.3818,Negative,0.42908,Moderately Manipulative
hotel-california_2260_2435,dev,3.7,3.5,3.3,"The recycled air tasted sweet in my mouth, and all thoughts that crossed my mind were cheap metaphors about life-giving substances and how breathing was like sex, only better.",recycled air tasted sweet mouth thoughts crossed mind cheap metaphors substances breathing like sex better,0.8126,Positive,0.68756,Highly Manipulative
hotel-california_22674_22697,train,3.0,3.0,3.0,“Has anyone ever left?”,anyone ever left,0.0,Neutral,0.2,Non-Manipulative
hotel-california_22698_22736,train,3.0,3.27,2.82,Adrienne looked at each of us in turn.,adrienne looked us turn,0.0,Neutral,0.2,Non-Manipulative
hotel-california_22738_22772,train,3.0,3.0,3.1,Ray exchanged a glance with Zheng.,ray exchanged glance zheng,0.0,Neutral,0.2,Non-Manipulative
hotel-california_22774_22788,train,2.6,3.0,3.0,Sarah frowned.,sarah frowned,0.0,Neutral,0.2,Non-Manipulative
hotel-california_22789_22845,train,2.3,2.8,2.7,"“Now that you mention it, I haven't seen Alexis in days.",mention seen alexis days,0.0,Neutral,0.2,Non-Manipulative
hotel-california_22789_22875,train,2.75,3.0,2.75,"“Now that you mention it, I haven't seen Alexis in days. I assumed he was indisposed.”",mention seen alexis days assumed indisposed,0.0,Neutral,0.2,Non-Manipulative
hotel-california_22846_22875,train,2.88,2.75,3.0,I assumed he was indisposed.”,assumed indisposed,0.0,Neutral,0.2,Non-Manipulative
hotel-california_22876_22904,train,3.18,2.73,2.82,Kishori nodded in agreement.,kishori nodded agreement,0.4939,Positive,0.49634,Moderately Manipulative
hotel-california_228_317,train,2.9,3.2,2.8,"After the first whoosh of the air being sucked away, there was lightning, but no thunder.",first whoosh air sucked away lightning thunder,-0.4588,Negative,0.47528000000000004,Moderately Manipulative
hotel-california_22906_22944,train,2.9,3.1,3.2,I looked at Ray and raised an eyebrow.,looked ray raised eyebrow,0.0,Neutral,0.2,Non-Manipulative
hotel-california_22945_22952,train,2.88,3.13,3.12,“What?”,,0.0,Neutral,0.2,Non-Manipulative
hotel-california_22954_22961,train,3.0,3.12,3.0,"“Well,”",well,0.2732,Positive,0.36392,Moderately Manipulative
hotel-california_22954_22997,train,2.6,2.9,2.9,"“Well,” Ray said, slowly, “People do leave.",well ray said slowly people leave,0.2263,Positive,0.33578,Moderately Manipulative
hotel-california_22980_23092,train,2.82,2.82,2.63,“People do leave. The approximate number of people at any given event is always the same. But we see new faces.”,people leave approximate number people given event always see new faces,0.0258,Neutral,0.21548,Non-Manipulative
hotel-california_22998_23069,train,3.0,2.67,3.0,The approximate number of people at any given event is always the same.,approximate number people given event always,0.0772,Positive,0.24632,Non-Manipulative
hotel-california_22_49,train,2.9,2.9,3.2,Fact: Sound is a vibration.,fact sound vibration,0.0,Neutral,0.2,Non-Manipulative
hotel-california_23094_23153,train,2.8,2.8,2.9,“You're sure it's not just some people being indisposed ? ”,sure people indisposed,0.3182,Positive,0.39092000000000005,Moderately Manipulative
hotel-california_23154_23193,train,3.0,2.6,2.9,"asked Adrienne, using Sarah's phrasing.",asked adrienne using sarah phrasing,0.0,Neutral,0.2,Non-Manipulative
hotel-california_23196_23295,test,2.9,3.1,3.0,Zheng shook his head and picked up a handful of candied pecans from a little dish on the end table.,zheng shook head picked handful candied pecans little dish end table,-0.1027,Negative,0.26162,Non-Manipulative
hotel-california_23296_23362,train,2.86,2.71,3.43,"“Keep adding people long enough, regardless, you get more overall.",keep adding people long enough regardless get overall,0.0,Neutral,0.2,Non-Manipulative
hotel-california_23296_23463,dev,3.0,3.2,3.3,"“Keep adding people long enough, regardless, you get more overall. A couple people staying in their rooms, even if you switch out the people, won't make a difference.”",keep adding people long enough regardless get overall couple people staying rooms even switch people wo make difference,0.0,Neutral,0.2,Non-Manipulative
hotel-california_23363_23463,train,2.8,2.9,3.0,"A couple people staying in their rooms, even if you switch out the people, won't make a difference.”",couple people staying rooms even switch people wo make difference,0.0,Neutral,0.2,Non-Manipulative
hotel-california_23464_23517,train,3.0,2.6,2.8,"He dropped the pecans back into the dish, one by one.",dropped pecans back dish one one,0.0,Neutral,0.2,Non-Manipulative
hotel-california_23519_23541,train,3.0,2.8,2.9,“So where do they go?”,go,0.0,Neutral,0.2,Non-Manipulative
hotel-california_23542_23568,train,2.88,2.75,3.0,Adrienne focused on Zheng.,adrienne focused zheng,0.3818,Positive,0.42908,Moderately Manipulative
hotel-california_23571_23580,train,2.86,3.0,3.57,I cut in.,cut,-0.2732,Negative,0.36392,Moderately Manipulative
hotel-california_23581_23638,train,3.0,3.0,2.71,"“Maybe a better question is, does anyone ever come back?”",maybe better question anyone ever come back,0.4404,Positive,0.46424000000000004,Moderately Manipulative
hotel-california_23640_23679,test,3.1,3.0,3.1,Ray and Zheng exchanged another glance.,ray zheng exchanged another glance,0.0,Neutral,0.2,Non-Manipulative
hotel-california_23680_23703,train,3.0,3.17,3.0,Kishori chewed her lip.,kishori chewed lip,0.0,Neutral,0.2,Non-Manipulative
hotel-california_23704_23743,train,2.8,2.9,2.9,Sarah shrugged and sipped at her drink.,sarah shrugged sipped drink,0.0,Neutral,0.2,Non-Manipulative
hotel-california_23744_23789,train,2.75,3.0,2.88,"After a moment, Ray said, “I don't think so.”",moment ray said think,0.0,Neutral,0.2,Non-Manipulative
hotel-california_23770_23789,dev,2.7,3.1,3.0,“I don't think so.”,think,0.0,Neutral,0.2,Non-Manipulative
hotel-california_23791_23812,train,3.0,3.14,3.14,“Are there patterns?”,patterns,0.0,Neutral,0.2,Non-Manipulative
hotel-california_23813_23828,train,3.0,2.55,2.91,Adrienne asked.,adrienne asked,0.0,Neutral,0.2,Non-Manipulative
hotel-california_23829_23842,train,2.9,3.1,2.8,“Who leaves?”,leaves,0.0,Neutral,0.2,Non-Manipulative
hotel-california_23844_23896,train,2.36,2.91,2.64,"Again, there was an uncomfortable moment of silence.",uncomfortable moment silence,-0.3818,Negative,0.42908,Moderately Manipulative
hotel-california_23897_23916,train,3.0,3.0,3.0,I hazarded a guess.,hazarded guess,0.0,Neutral,0.2,Non-Manipulative
hotel-california_23917_23944,train,2.8,3.2,3.2,"“You don't notice, do you.”",notice,0.0,Neutral,0.2,Non-Manipulative
hotel-california_23946_23969,test,2.6,3.2,2.8,Sarah looked indignant.,sarah looked indignant,-0.4215,Negative,0.4529,Moderately Manipulative
hotel-california_23970_23991,train,3.0,3.4,3.3,“Of course we notice.,course notice,0.0,Neutral,0.2,Non-Manipulative
hotel-california_23970_24077,test,2.8,3.2,2.8,"“Of course we notice. But... well, no one important ever disappears, so it doesn't really matter, does it.”",course notice well one important ever disappears really matter,0.2247,Positive,0.33482,Moderately Manipulative
hotel-california_23992_24077,train,3.0,2.9,3.1,"But... well, no one important ever disappears, so it doesn't really matter, does it.”",well one important ever disappears really matter,0.2247,Positive,0.33482,Moderately Manipulative
hotel-california_24078_24163,train,2.6,3.0,2.8,"I could tell she was trying to remember whom she had known who had left, and failing.",could tell trying remember known left failing,-0.5106,Negative,0.50636,Moderately Manipulative
hotel-california_24164_24188,test,2.9,2.9,3.1,No one contradicted her.,one contradicted,-0.3182,Negative,0.39092000000000005,Moderately Manipulative
hotel-california_24189_24223,train,3.0,2.9,3.0,No one offered a different answer.,one offered different answer,0.0,Neutral,0.2,Non-Manipulative
hotel-california_24225_24246,train,3.0,2.88,2.88,I looked at Adrienne.,looked adrienne,0.0,Neutral,0.2,Non-Manipulative
hotel-california_24247_24312,train,3.43,3.43,3.71,Mission accomplished: Our routine insouciance had been disrupted.,mission accomplished routine insouciance disrupted,0.4404,Positive,0.46424000000000004,Moderately Manipulative
hotel-california_24313_24335,test,2.86,3.0,3.0,The scales had tipped.,scales tipped,0.0,Neutral,0.2,Non-Manipulative
hotel-california_2436_2488,train,3.0,2.7,3.3,(I reserved the right to revise this opinion later.),reserved right revise opinion later,0.0,Neutral,0.2,Non-Manipulative
hotel-california_24439_24514,test,3.0,3.1,3.3,"From the looks on my companions' faces, I knew they were thinking the same.",looks companions faces knew thinking,0.0,Neutral,0.2,Non-Manipulative
hotel-california_24516_24546,train,2.9,2.7,2.9,“How long have you been here?”,long,0.0,Neutral,0.2,Non-Manipulative
hotel-california_24548_24764,train,2.75,3.12,2.88,"The question, previously posed to me, was presented to the rest of our group (excluding Ray; Adrienne had been tactful enough to wait until he had gone for a refill, recalling the last time the subject was broached).",question previously posed presented rest group excluding ray adrienne tactful enough wait gone refill recalling last time subject broached,0.0,Neutral,0.2,Non-Manipulative
hotel-california_24766_24843,train,3.12,2.88,2.88,"Sarah, she tilted her head and tapped a finger on the side of her wine glass.",sarah tilted head tapped finger side wine glass,0.0,Neutral,0.2,Non-Manipulative
hotel-california_24845_24857,train,3.0,3.0,2.9,A long time.,long time,0.0,Neutral,0.2,Non-Manipulative
hotel-california_24858_24896,train,3.0,2.44,3.11,"Got to be months and months, at least.",got months months least,0.0,Neutral,0.2,Non-Manipulative
hotel-california_24899_24928,train,3.0,2.9,3.5,"“You were here before I was,”",,0.0,Neutral,0.2,Non-Manipulative
hotel-california_24899_24964,train,3.1,3.1,3.4,"“You were here before I was,” said Kishori, “and so was Tiffany.”",said kishori tiffany,0.0,Neutral,0.2,Non-Manipulative
hotel-california_2490_2569,train,2.7,3.5,2.8,"When I was done mentally exclaiming over my impossible rescue, I looked around.",done mentally exclaiming impossible rescue looked around,0.5106,Positive,0.50636,Moderately Manipulative
hotel-california_24943_24964,dev,2.9,2.8,2.9,“and so was Tiffany.”,tiffany,0.0,Neutral,0.2,Non-Manipulative
hotel-california_24966_24997,train,2.9,2.8,3.0,I looked at Zheng; he shrugged.,looked zheng shrugged,0.0,Neutral,0.2,Non-Manipulative
hotel-california_24998_25031,train,3.0,2.6,3.0,“Time passes in a weird way here.,time passes weird way,-0.1779,Negative,0.30674,Moderately Manipulative
hotel-california_24998_25125,train,2.8,3.0,3.0,“Time passes in a weird way here. I kept track for a while—thirty-eight days—but after that... I guess I didn't see the point.”,time passes weird way kept track guess see point,-0.1779,Negative,0.30674,Moderately Manipulative
hotel-california_25032_25092,train,2.9,3.0,3.0,I kept track for a while—thirty-eight days—but after that...,kept track,0.0,Neutral,0.2,Non-Manipulative
hotel-california_25093_25125,train,2.6,2.9,3.1,I guess I didn't see the point.”,guess see point,0.0,Neutral,0.2,Non-Manipulative
